Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr7,55242387,55242565,CHP2_EGFR_5.1,1386,697,689,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,857,430,427,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,1283,641,642,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,1619,807,812,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,2371,1194,1177,MET
chr7,116340131,116340295,CHP2_MET_2.1,1484,744,740,MET
chr7,116403107,116403276,CHP2_MET_3.1,1381,691,690,MET
chr7,116411854,116412022,CHP2_MET_4.1,2295,1154,1141,MET
chr7,116417403,116417567,CHP2_MET_5.1,2071,1042,1029,MET
chr7,116423383,116423517,CHP2_MET_6.1,1260,634,626,MET
chr7,128845039,128845213,CHP2_SMO_1.1,1692,850,842,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,698,348,350,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,955,481,474,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,801,404,397,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,1170,587,583,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,1890,947,943,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,2313,1163,1150,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,1997,1004,993,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1291,651,640,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,883,442,441,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,1565,783,782,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,437,219,218,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,755,403,352,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,1555,780,775,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,3494,1751,1743,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,2361,1182,1179,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,1491,746,745,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,965,482,483,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,386,198,188,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,1188,596,592,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,204,103,101,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,1156,582,574,RET
chr10,43609850,43610035,CHP2_RET_2.1,455,230,225,RET
chr10,43613770,43613918,CHP2_RET_3.1,889,446,443,RET
chr10,43615522,43615712,CHP2_RET_4.1,613,306,307,RET
chr10,43617290,43617458,CHP2_RET_5.1,1416,710,706,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,711,356,355,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,2583,1293,1290,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,1686,845,841,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,1774,891,883,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,2035,1023,1012,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,1893,948,945,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,4415,2210,2205,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,2051,1030,1021,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,2369,1189,1180,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,701,351,350,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,2076,1042,1034,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,1417,715,702,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,344,173,171,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,326,164,162,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,2286,1148,1138,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,3193,1608,1585,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,2780,1392,1388,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,1889,946,943,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,2185,1103,1082,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,1787,897,890,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,3484,1751,1733,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,3512,1758,1754,ATM
chr11,108180878,108180985,CHP2_ATM_9.1,1378,690,688,ATM
chr11,108200891,108201018,CHP2_ATM_10.1,2069,1040,1029,ATM
chr11,108204610,108204709,CHP2_ATM_11.1,3244,1629,1615,ATM
chr11,108205707,108205841,CHP2_ATM_12.1,3663,1833,1830,ATM
chr11,108206499,108206653,CHP2_ATM_13.1,3034,1523,1511,ATM
chr11,108217991,108218169,CHP2_ATM_14.1,1835,916,919,ATM
chr11,108225525,108225657,CHP2_ATM_15.1,1906,954,952,ATM
chr11,108236018,108236165,CHP2_ATM_16.1,1397,699,698,ATM
chr11,108236162,108236310,CHP2_ATM_17.1,679,339,340,ATM
chr12,25378525,25378683,CHP2_KRAS_3.1,2683,1347,1336,KRAS
chr12,25380236,25380389,CHP2_KRAS_2.1,2176,1092,1084,KRAS
chr12,25398162,25398329,CHP2_KRAS_1.1,1793,898,895,KRAS
chr12,112888094,112888253,CHP2_PTPN11_1.1,2415,1213,1202,PTPN11
chr12,112926811,112926986,CHP2_PTPN11_2.1,2175,1092,1083,PTPN11
chr12,121431347,121431484,CHP2_HNF1A_1.1,1339,672,667,HNF1A
chr12,121431986,121432124,CHP2_HNF1A_2.1,2222,1114,1108,HNF1A
chr13,28592555,28592688,CHP2_FLT3_4.1,1960,986,974,FLT3
chr13,28602251,28602404,CHP2_FLT3_3.1,2495,1257,1238,FLT3
chr13,28608203,28608373,CHP2_FLT3_2.1,1989,999,990,FLT3
chr13,28610069,28610209,CHP2_FLT3_1.1,2940,1470,1470,FLT3
chr13,48919199,48919337,CHP2_RB1_1.1,2426,1214,1212,RB1
chr13,48923115,48923280,CHP2_RB1_2.1,1965,988,977,RB1
chr13,48941577,48941749,CHP2_RB1_3.1,1703,854,849,RB1
chr13,48942573,48942736,CHP2_RB1_4.1,1085,549,536,RB1
chr13,48953729,48953899,CHP2_RB1_5.1,1855,930,925,RB1
chr13,48955501,48955630,CHP2_RB1_6.1,2944,1479,1465,RB1
chr13,49027081,49027203,CHP2_RB1_7.1,2302,1163,1139,RB1
chr13,49033803,49033959,CHP2_RB1_8.1,2232,1116,1116,RB1
chr13,49037822,49037957,CHP2_RB1_9.1,2746,1379,1367,RB1
chr13,49039125,49039257,CHP2_RB1_10.1,2128,1069,1059,RB1
chr14,105241409,105241544,CHP2_AKT1_2.1,905,453,452,AKT1
chr14,105246421,105246608,CHP2_AKT1_1.1,493,246,247,AKT1
chr15,90631800,90631979,CHP2_IDH2_1.1,1500,750,750,IDH2
chr16,68835578,68835722,CHP2_CDH1_1.1,2057,1036,1021,CDH1
chr16,68846000,68846176,CHP2_CDH1_2.1,1538,773,765,CDH1
chr16,68847175,68847327,CHP2_CDH1_3.1,2498,1253,1245,CDH1
chr17,7573899,7574060,CHP2_TP53_8.1,1329,666,663,TP53
chr17,7576991,7577176,CHP2_TP53_7.1,1210,607,603,TP53
chr17,7577484,7577637,CHP2_TP53_6.1,2386,1198,1188,TP53
chr17,7578156,7578323,CHP2_TP53_5.1,1443,725,718,TP53
chr17,7578328,7578508,CHP2_TP53_4.1,1975,987,988,TP53
chr17,7578492,7578626,CHP2_TP53_3.1,1418,712,706,TP53
chr17,7579326,7579510,CHP2_TP53_2.1,852,437,415,TP53
chr17,7579829,7579985,CHP2_TP53_1.1,2366,1187,1179,TP53
chr17,37880188,37880365,CHP2_ERBB2_1.1,1796,904,892,ERBB2
chr17,37880929,37881086,CHP2_ERBB2_2.1,1103,554,549,ERBB2
chr17,37881300,37881478,CHP2_ERBB2_3.1,985,516,469,ERBB2
chr18,48575075,48575238,CHP2_SMAD4_1.1,2000,998,1002,SMAD4
chr18,48575532,48575702,CHP2_SMAD4_2.1,1222,611,611,SMAD4
chr18,48581166,48581327,CHP2_SMAD4_3.1,1655,833,822,SMAD4
chr18,48584527,48584703,CHP2_SMAD4_4.1,1996,999,997,SMAD4
chr18,48586227,48586386,CHP2_SMAD4_5.1,1733,870,863,SMAD4
chr18,48591790,48591956,CHP2_SMAD4_6.1,2241,1123,1118,SMAD4
chr18,48593375,48593544,CHP2_SMAD4_7.1,1093,548,545,SMAD4
chr18,48603004,48603144,CHP2_SMAD4_8.1,2505,1255,1250,SMAD4
chr18,48604634,48604799,CHP2_SMAD4_9.1,1075,540,535,SMAD4
chr19,1206953,1207129,CHP2_STK11_1.1,1571,787,784,STK11
chr19,1220286,1220475,CHP2_STK11_2.1,274,137,137,STK11
chr19,1220456,1220628,CHP2_STK11_3.1,597,355,242,STK11
chr19,1221212,1221357,CHP2_STK11_4.1,991,497,494,STK11
chr19,1222990,1223169,CHP2_STK11_5.1,931,471,460,STK11
chr19,3118857,3118998,CHP2_GNA11_1.1,561,279,282,GNA11
chr19,17945592,17945759,CHP2_JAK3_3.1,1298,656,642,JAK3
chr19,17947962,17948099,CHP2_JAK3_2.1,1227,618,609,JAK3
chr19,17954110,17954250,CHP2_JAK3_1.1,1247,629,618,JAK3
chr20,36031642,36031794,CHP2_SRC_1.1,1870,937,933,SRC
chr20,57484372,57484529,CHP2_GNAS_1.1,773,388,385,GNAS
chr20,57484538,57484697,CHP2_GNAS_2.1,2123,1063,1060,GNAS
chr22,24133929,24134089,CHP2_SMARCB1_1.1,1509,760,749,SMARCB1
chr22,24143176,24143336,CHP2_SMARCB1_2.1,277,139,138,SMARCB1
chr22,24145453,24145623,CHP2_SMARCB1_3.1,1939,976,963,SMARCB1
chr22,24176235,24176416,CHP2_SMARCB1_4.1,446,224,222,SMARCB1
